GEO_ID,NAME,B25044_001E,B25044_001M,B25044_002E,B25044_002M,B25044_003E,B25044_003M,B25044_004E,B25044_004M,B25044_005E,B25044_005M,B25044_006E,B25044_006M,B25044_007E,B25044_007M,B25044_008E,B25044_008M,B25044_009E,B25044_009M,B25044_010E,B25044_010M,B25044_011E,B25044_011M,B25044_012E,B25044_012M,B25044_013E,B25044_013M,B25044_014E,B25044_014M,B25044_015E,B25044_015M
0500000US39015,"Brown County, Ohio",17434,354,12883,456,317,85,2117,227,4860,484,3310,407,1538,272,741,169,4551,414,709,195,1778,274,1183,246,647,180,186,125,48,43
0500000US39089,"Licking County, Ohio",64016,671,46611,756,892,174,9242,502,20745,808,10152,600,3856,415,1724,280,17405,607,2195,318,7804,562,5642,509,1306,319,386,146,72,50
0500000US39019,"Carroll County, Ohio",11126,324,8618,311,303,113,1791,225,3310,314,2167,225,762,149,285,105,2508,306,301,113,1133,228,682,159,272,91,98,53,22,23
0500000US39025,"Clermont County, Ohio",77181,645,57321,789,986,181,11345,694,25608,842,12479,733,4589,348,2314,330,19860,721,2738,317,9338,734,5742,581,1610,353,355,124,77,58
0500000US39071,"Highland County, Ohio",16646,346,11524,357,596,137,2496,273,4346,364,2603,330,951,189,532,123,5122,319,773,143,2406,278,1429,210,351,118,111,71,52,54
0500000US39133,"Portage County, Ohio",61993,671,43216,722,1153,219,10466,603,18265,674,8490,509,3255,368,1587,246,18777,754,2651,410,8364,559,6174,554,1249,265,263,108,76,54
0500000US39013,"Belmont County, Ohio",26200,474,20021,469,746,160,5078,335,8096,494,3837,291,1514,216,750,174,6179,401,1129,211,3198,349,1465,242,302,86,57,34,28,24
0500000US39127,"Perry County, Ohio",13547,300,10061,338,274,119,2050,287,4195,334,2307,259,775,211,460,171,3486,294,651,207,1546,212,908,202,255,116,122,64,4,6
0500000US48019,"Bandera County, Texas",8242,317,6925,352,125,75,1589,302,3050,342,1419,276,561,178,181,81,1317,252,21,25,487,163,657,192,107,63,29,48,16,32
0500000US48395,"Robertson County, Texas",6358,252,4805,244,233,107,1066,176,2247,231,856,184,268,112,135,65,1553,250,320,101,797,186,389,152,44,36,3,4,0,21
0500000US48441,"Taylor County, Texas",49482,736,29017,722,812,165,7375,494,13636,648,5187,407,1535,256,472,194,20465,723,1875,320,9650,709,7266,577,1267,286,312,132,95,56
0500000US48455,"Trinity County, Texas",5918,297,4690,249,230,95,1482,197,2061,196,660,171,119,59,138,61,1228,215,129,75,651,169,335,103,113,48,0,21,0,21
0500000US48079,"Cochran County, Texas",996,74,779,65,26,18,229,46,294,52,163,38,63,25,4,5,217,57,7,8,96,40,54,30,54,29,6,6,0,13
0500000US48091,"Comal County, Texas",48903,629,36714,614,520,170,6840,480,17351,637,8364,501,2606,356,1033,229,12189,662,1080,215,5526,611,4158,426,1085,290,270,120,70,65
0500000US48225,"Houston County, Texas",8209,329,5660,249,136,67,1637,249,2601,254,873,172,387,105,26,27,2549,298,528,136,1419,246,464,133,120,70,18,20,0,25
0500000US48375,"Potter County, Texas",43944,551,24315,615,669,187,6391,480,10037,461,5134,443,1584,234,500,145,19629,675,2689,376,10400,694,4990,424,1101,282,311,123,138,91
0500000US48415,"Scurry County, Texas",5884,251,4499,253,128,90,1269,224,1903,237,807,206,307,112,85,61,1385,259,170,119,665,183,449,151,70,49,24,19,7,10
0500000US48103,"Crane County, Texas",1422,80,1226,85,21,20,277,83,509,119,318,96,70,47,31,27,196,70,31,31,82,46,45,33,22,22,16,19,0,13
0500000US48433,"Stonewall County, Texas",582,80,440,64,0,13,91,32,185,49,126,52,38,21,0,13,142,53,33,23,78,40,17,12,11,12,3,5,0,13
0500000US48049,"Brown County, Texas",14016,324,10130,375,231,90,2572,292,4333,289,2125,244,624,123,245,72,3886,391,484,152,1642,244,1398,208,280,104,54,52,28,24
0500000US48025,"Bee County, Texas",8537,340,5449,358,222,111,1550,252,2245,303,1070,213,270,97,92,56,3088,392,442,188,1614,293,693,191,282,121,57,83,0,28
0500000US48307,"McCulloch County, Texas",3255,189,2435,243,98,55,636,175,1024,250,453,108,131,82,93,58,820,210,107,70,439,153,172,95,87,65,5,5,10,11
0500000US48287,"Lee County, Texas",6104,220,4812,264,91,60,835,207,2084,268,1242,227,444,109,116,69,1292,238,72,85,590,179,420,161,136,67,74,73,0,21
0500000US48139,"Ellis County, Texas",55840,543,40760,738,453,148,7390,454,17466,814,10198,626,3205,351,2048,347,15080,684,1070,276,6348,604,5711,520,1410,298,314,113,227,132
0500000US48265,"Kerr County, Texas",20766,445,14970,567,419,142,4511,468,6448,559,2800,338,542,173,250,85,5796,476,350,136,2930,399,2010,324,403,161,69,51,34,36
0500000US48145,"Falls County, Texas",5237,238,3864,221,176,83,1255,192,1307,178,682,139,259,75,185,86,1373,179,374,116,635,154,222,70,124,82,18,20,0,21
0500000US19137,"Montgomery County, Iowa",4587,275,3148,282,80,40,700,123,1358,200,635,132,273,68,102,43,1439,188,225,100,573,132,432,102,138,72,44,23,27,31
0500000US19123,"Mahaska County, Iowa",8829,181,6284,260,195,65,1260,167,2679,230,1159,152,617,107,374,97,2545,216,434,133,1161,161,611,117,149,58,151,77,39,37
0500000US19019,"Buchanan County, Iowa",8046,192,6302,221,193,56,1125,142,2426,209,1657,161,607,114,294,80,1744,175,248,73,703,146,553,139,185,71,40,24,15,14
0500000US19053,"Decatur County, Iowa",3213,130,2124,100,48,22,550,86,795,104,398,70,195,58,138,42,1089,121,265,74,412,88,290,83,108,50,12,11,2,3
0500000US20085,"Jackson County, Kansas",5392,158,4075,179,26,14,542,96,1609,171,1174,147,471,86,253,72,1317,153,174,88,662,145,222,58,233,80,19,15,7,6
0500000US20109,"Logan County, Kansas",1137,81,811,72,7,8,166,44,347,72,130,38,107,30,54,28,326,68,22,16,112,42,115,47,49,32,24,16,4,6
0500000US20209,"Wyandotte County, Kansas",59983,578,34265,846,939,177,9640,486,13431,599,6735,425,2413,258,1107,194,25718,752,4763,339,11429,570,7026,523,1756,236,577,161,167,86
0500000US20027,"Clay County, Kansas",3402,214,2609,185,15,15,502,127,1093,156,668,149,195,71,136,51,793,170,70,53,390,137,246,99,74,36,6,12,7,10
0500000US20169,"Saline County, Kansas",22210,398,15000,519,412,162,3542,370,6621,524,2934,391,1027,202,464,105,7210,570,1341,273,3495,439,1727,281,483,171,141,73,23,23
0500000US20197,"Wabaunsee County, Kansas",2749,107,2346,134,25,22,386,68,950,138,579,94,262,71,144,46,403,101,36,18,123,40,122,49,110,70,5,5,7,8
0500000US20123,"Mitchell County, Kansas",2616,108,1943,112,39,35,348,88,926,144,349,93,249,81,32,19,673,120,49,29,275,77,218,84,95,55,36,41,0,15
0500000US20005,"Atchison County, Kansas",5980,257,4090,228,126,60,986,194,1591,217,622,126,398,101,367,103,1890,226,369,106,796,162,490,148,149,94,79,70,7,11
0500000US20055,"Finney County, Kansas",12509,223,7820,309,100,55,1733,210,2954,305,2108,271,589,141,336,129,4689,324,425,131,1839,241,1567,224,737,189,113,52,8,12
0500000US20103,"Leavenworth County, Kansas",27060,419,18251,474,299,112,3698,308,7485,389,4135,316,1571,211,1063,184,8809,400,972,255,3453,339,3233,334,954,224,146,80,51,57
0500000US20187,"Stanton County, Kansas",807,78,659,79,13,14,155,63,323,78,110,48,33,23,25,26,148,43,12,9,69,34,57,30,0,10,1,5,9,12
0500000US20119,"Meade County, Kansas",1675,102,1163,114,29,24,294,66,471,79,201,50,82,28,86,33,512,88,33,24,242,65,132,50,78,41,20,20,7,5
0500000US20151,"Pratt County, Kansas",3684,174,2522,182,55,27,561,125,1050,153,500,104,238,76,118,54,1162,173,107,59,588,151,279,87,128,77,36,52,24,24
0500000US20003,"Anderson County, Kansas",3069,164,2277,163,114,73,634,151,615,127,490,115,241,90,183,66,792,138,89,57,251,93,217,89,163,82,72,50,0,15
0500000US20061,"Geary County, Kansas",12754,322,4756,333,147,88,980,184,2303,285,903,182,309,93,114,63,7998,417,433,133,3031,395,4055,426,427,167,41,44,11,13
0500000US20057,"Ford County, Kansas",11274,210,7030,341,112,48,1255,201,2982,311,1783,228,563,146,335,130,4244,341,467,165,1835,253,1416,263,256,98,175,95,95,75
0500000US20117,"Marshall County, Kansas",4112,154,3166,147,110,41,648,96,1160,120,831,102,276,58,141,40,946,130,69,51,495,102,254,74,61,43,23,15,44,38
0500000US20023,"Cheyenne County, Kansas",1228,66,973,67,22,14,266,60,369,60,197,45,80,29,39,20,255,50,20,12,99,30,79,38,35,22,5,6,17,16
0500000US20035,"Cowley County, Kansas",13566,361,9028,311,169,75,2119,246,3116,224,2273,240,899,138,452,88,4538,390,661,168,1874,272,1564,256,300,90,101,59,38,30
0500000US20059,"Franklin County, Kansas",9982,242,7106,261,66,48,1316,242,2787,256,1657,210,830,145,450,122,2876,299,342,120,1291,230,843,177,234,107,96,56,70,54
0500000US20089,"Jewell County, Kansas",1380,69,1129,59,31,16,235,44,477,61,246,46,84,33,56,21,251,52,36,17,110,36,58,30,22,16,18,18,7,7
0500000US20159,"Rice County, Kansas",3863,149,2874,136,12,7,613,89,1190,122,632,98,295,80,132,49,989,131,147,66,475,94,230,77,112,46,12,13,13,17
0500000US20017,"Chase County, Kansas",1029,74,815,63,25,21,198,44,270,49,193,38,87,32,42,22,214,49,40,18,69,25,72,29,29,23,4,6,0,10
0500000US20203,"Wichita County, Kansas",903,91,664,92,14,18,129,61,255,58,154,54,61,27,51,39,239,65,31,26,35,27,125,57,40,28,8,14,0,10
0500000US20137,"Norton County, Kansas",1930,155,1430,134,14,16,239,78,530,113,407,103,203,94,37,25,500,122,64,50,213,91,160,74,38,44,25,38,0,15
0500000US20009,"Barton County, Kansas",10892,213,7599,330,190,97,1703,261,3204,306,1639,205,541,121,322,107,3293,286,487,158,1713,253,803,168,242,99,24,21,24,24
0500000US20047,"Edwards County, Kansas",1302,63,1024,70,34,17,205,49,447,70,211,48,78,31,49,22,278,58,13,18,104,30,105,45,22,13,11,12,23,15
0500000US20165,"Rush County, Kansas",1403,77,1080,76,12,11,303,51,358,59,185,40,132,37,90,34,323,52,30,24,168,42,99,33,19,11,5,7,2,4
0500000US20115,"Marion County, Kansas",4789,140,3808,131,76,32,694,92,1475,123,969,127,373,82,221,55,981,110,136,58,448,76,273,80,92,34,30,20,2,3
0500000US20143,"Ottawa County, Kansas",2420,93,1964,84,19,14,374,73,709,88,463,72,261,58,138,57,456,65,45,24,186,57,139,43,41,24,33,26,12,12
0500000US20007,"Barber County, Kansas",1960,97,1388,104,19,14,311,69,608,79,324,66,76,35,50,24,572,83,87,47,269,64,132,52,42,28,30,23,12,12
0500000US20041,"Dickinson County, Kansas",7801,212,5442,276,104,47,1180,200,2104,188,1204,189,552,112,298,103,2359,277,390,140,981,208,788,165,159,59,29,24,12,13
0500000US21223,"Trimble County, Kentucky",3604,123,2715,138,143,76,573,149,946,147,659,179,194,85,200,126,889,151,105,69,445,113,266,114,39,35,25,28,9,13
0500000US21105,"Hickman County, Kentucky",1855,173,1501,154,90,51,354,97,683,124,251,102,53,51,70,60,354,110,51,53,169,60,103,70,20,20,11,18,0,11
0500000US21179,"Nelson County, Kentucky",17491,388,13405,442,327,85,2806,355,5521,371,2889,362,1179,192,683,200,4086,422,719,232,1673,287,1348,284,209,86,87,77,50,52
0500000US21081,"Grant County, Kentucky",8849,310,6027,368,156,78,1355,278,2342,300,1453,268,534,172,187,101,2822,359,248,119,1465,271,740,222,269,140,82,71,18,28
0500000US21141,"Logan County, Kentucky",10565,304,7166,324,354,125,1406,188,2902,261,1643,200,615,128,246,91,3399,331,499,153,1564,272,993,204,198,108,95,87,50,53
0500000US21191,"Pendleton County, Kentucky",5260,219,3926,256,44,36,835,183,1678,207,657,153,352,104,360,131,1334,185,143,76,613,124,308,96,149,72,76,64,45,34
0500000US21215,"Spencer County, Kentucky",6709,198,5704,261,32,31,700,156,2472,276,1805,240,444,121,251,109,1005,217,67,44,361,126,453,153,94,73,30,30,0,18
0500000US21011,"Bath County, Kentucky",4624,215,3288,239,189,83,640,139,1213,215,746,157,398,108,102,58,1336,217,210,91,529,124,362,108,165,93,70,60,0,18
0500000US21021,"Boyle County, Kentucky",10984,295,7287,286,176,61,2045,190,3011,277,1429,199,323,95,303,113,3697,260,562,143,1802,221,1027,166,245,97,61,38,0,21
0500000US21095,"Harlan County, Kentucky",11213,247,7642,330,671,142,2125,253,2837,280,1487,232,431,108,91,45,3571,292,797,157,1800,220,800,211,164,74,5,7,5,7
0500000US21137,"Lincoln County, Kentucky",9706,276,7478,346,446,136,2072,273,2881,277,1403,220,510,155,166,69,2228,300,203,91,1086,208,747,189,131,92,61,58,0,21
0500000US21171,"Monroe County, Kentucky",4414,161,3140,184,183,79,685,119,1172,165,659,135,262,73,179,61,1274,178,233,80,558,141,373,86,82,41,28,23,0,18
0500000US21225,"Union County, Kentucky",5465,263,3786,173,77,54,1013,173,1507,176,855,163,211,87,123,52,1679,255,215,74,1053,253,287,98,99,66,25,28,0,18
0500000US21035,"Calloway County, Kentucky",14641,490,9216,389,277,93,2280,326,3842,319,1813,219,688,156,316,99,5425,409,649,225,2938,420,1430,244,253,100,142,87,13,21
0500000US21059,"Daviess County, Kentucky",39808,458,26597,662,596,140,6762,432,11237,599,5260,381,1924,301,818,160,13211,733,2034,353,6681,608,3588,421,632,196,267,133,9,14
0500000US21199,"Pulaski County, Kentucky",25663,488,17710,509,749,149,4986,412,7030,548,3390,400,1168,217,387,123,7953,499,1314,310,4213,388,1870,369,417,154,116,73,23,27
0500000US21101,"Henderson County, Kentucky",18480,456,11257,448,205,63,2876,342,4836,410,2365,284,640,151,335,137,7223,496,1395,207,3515,415,1991,289,208,82,94,78,20,24
0500000US21119,"Knott County, Kentucky",6348,196,4792,237,503,134,1384,192,1820,215,846,143,160,60,79,48,1556,244,296,104,767,172,454,154,39,33,0,18,0,18
0500000US21177,"Muhlenberg County, Kentucky",11317,347,8910,328,398,175,1890,310,3372,357,2102,245,808,142,340,109,2407,329,398,165,1231,245,672,172,98,54,8,14,0,24
0500000US21001,"Adair County, Kentucky",7020,241,5353,252,111,66,1311,190,2017,219,1312,193,404,106,198,72,1667,222,332,113,913,211,356,108,56,34,5,10,5,8
0500000US21057,"Cumberland County, Kentucky",2769,159,2014,154,73,48,505,96,799,142,470,107,117,51,50,40,755,142,198,74,362,109,180,85,15,25,0,16,0,16
0500000US21129,"Lee County, Kentucky",2864,146,2005,162,161,79,612,133,713,109,279,86,133,52,107,65,859,132,188,62,414,104,177,79,13,16,38,50,29,41
0500000US21135,"Lewis County, Kentucky",5435,168,4082,204,205,98,943,152,1681,201,879,175,288,97,86,53,1353,175,306,98,695,128,278,105,34,27,29,44,11,15
0500000US21239,"Woodford County, Kentucky",10198,162,7067,240,170,73,1589,206,3259,224,1362,161,535,112,152,66,3131,242,325,129,1322,231,1199,193,210,75,65,41,10,12
0500000US21113,"Jessamine County, Kentucky",18773,287,11818,441,238,87,2428,362,5269,407,2789,302,889,174,205,77,6955,420,622,210,3425,419,2332,371,500,168,47,50,29,38
0500000US21133,"Letcher County, Kentucky",9892,296,7472,351,344,107,2419,345,2656,339,1418,240,379,147,256,97,2420,301,464,179,1153,225,638,163,130,91,35,52,0,21
0500000US21145,"McCracken County, Kentucky",27841,510,18354,549,563,164,5221,425,7877,449,3296,309,1017,213,380,131,9487,510,1473,270,5414,516,2169,348,294,103,107,95,30,44
0500000US21235,"Whitley County, Kentucky",12490,440,8661,433,241,88,2159,280,4046,379,1605,267,476,138,134,82,3829,408,631,192,1996,332,1015,206,147,96,40,49,0,24
0500000US21071,"Floyd County, Kentucky",15163,399,10680,434,678,192,3156,347,4051,397,1895,275,507,166,393,148,4483,384,766,207,2419,306,943,260,262,122,52,40,41,62
0500000US21147,"McCreary County, Kentucky",6203,273,4366,327,332,125,1328,272,1818,253,644,146,191,100,53,64,1837,312,356,177,750,205,576,201,87,69,68,88,0,18
0500000US21169,"Metcalfe County, Kentucky",3998,159,3087,162,73,36,778,159,924,162,851,147,262,80,199,90,911,133,63,30,415,112,219,93,187,83,27,28,0,18
0500000US21205,"Rowan County, Kentucky",8505,317,5077,337,202,101,1186,233,1902,252,1192,201,442,167,153,88,3428,403,544,193,1700,332,925,242,199,127,60,69,0,21
0500000US21049,"Clark County, Kentucky",14427,278,9654,383,202,75,2474,328,4107,319,1865,228,728,155,278,90,4773,347,708,176,2044,294,1543,246,337,128,124,93,17,18
0500000US21041,"Carroll County, Kentucky",3981,189,2572,198,74,40,692,132,1045,181,400,87,204,101,157,76,1409,185,204,127,627,164,471,149,70,73,27,31,10,18
0500000US21065,"Estill County, Kentucky",5503,256,3985,241,200,86,916,184,1444,208,983,191,361,100,81,71,1518,212,193,76,812,143,458,133,45,32,10,15,0,18
0500000US21089,"Greenup County, Kentucky",14057,293,10832,323,199,78,2562,245,4481,298,2301,211,923,167,366,129,3225,308,425,115,1365,196,1127,169,212,94,53,45,43,39
0500000US21043,"Carter County, Kentucky",9972,345,7672,319,260,95,1959,265,2643,316,1958,253,604,162,248,86,2300,305,325,119,1229,241,494,146,177,91,39,49,36,27
0500000US22057,"Lafourche Parish, Louisiana",36449,489,27521,647,910,163,7475,491,12938,600,4534,377,1342,238,322,121,8928,530,1483,326,4634,486,2294,367,425,135,81,53,11,17
0500000US22053,"Jefferson Davis Parish, Louisiana",11501,299,8233,320,287,119,2485,270,3549,275,1375,247,469,150,68,44,3268,330,550,129,1835,244,714,214,75,56,45,29,49,41
0500000US22125,"West Feliciana Parish, Louisiana",3908,285,2794,261,81,53,722,174,1270,194,607,198,105,80,9,13,1114,245,106,55,579,166,393,146,30,27,3,5,3,5
0500000US22011,"Beauregard Parish, Louisiana",13219,331,10277,330,395,141,2448,328,4454,324,2095,269,592,148,293,134,2942,349,468,99,1323,238,940,244,127,59,75,79,9,10
0500000US22039,"Evangeline Parish, Louisiana",12051,367,7925,327,284,92,2198,286,3869,332,1228,236,323,120,23,19,4126,394,1140,218,1968,291,810,196,191,104,7,11,10,15
0500000US22061,"Lincoln Parish, Louisiana",17551,375,9055,388,361,123,2261,322,3858,325,1943,279,372,121,260,98,8496,424,1505,326,3686,450,2353,356,744,217,195,105,13,22
0500000US22119,"Webster Parish, Louisiana",16230,419,10939,446,421,139,3198,368,4416,382,2112,266,604,153,188,99,5291,411,787,179,2631,345,1293,257,482,173,98,73,0,26
0500000US22047,"Iberville Parish, Louisiana",10918,331,8090,407,433,141,2698,368,3103,336,1340,225,301,124,215,95,2828,340,556,169,1327,281,703,171,236,103,6,8,0,26
0500000US22067,"Morehouse Parish, Louisiana",9758,337,6538,297,274,89,2095,267,2822,293,953,163,300,94,94,50,3220,313,766,147,1781,287,612,223,39,29,22,24,0,23
0500000US22109,"Terrebonne Parish, Louisiana",40014,577,28392,722,1394,238,8327,622,13117,737,4152,444,1148,203,254,112,11622,811,2205,394,5351,615,3516,517,351,141,164,115,35,56
0500000US22027,"Claiborne Parish, Louisiana",5891,275,3875,276,210,77,1104,198,1413,195,782,144,298,118,68,36,2016,266,378,121,1020,208,480,151,131,68,7,13,0,19
0500000US22009,"Avoyelles Parish, Louisiana",15085,360,10612,407,372,115,3077,351,4799,356,1613,292,534,175,217,116,4473,364,914,187,2231,267,1107,252,169,93,52,44,0,26
0500000US22077,"Pointe Coupee Parish, Louisiana",8961,316,6816,337,296,98,2159,219,3180,376,820,151,325,129,36,32,2145,329,369,157,1029,250,614,167,129,73,4,6,0,23
0500000US22115,"Vernon Parish, Louisiana",17801,645,9381,310,463,131,2314,220,3910,275,1950,217,573,107,171,58,8420,613,667,133,3934,452,3145,354,538,131,112,62,24,20
0500000US22085,"Sabine Parish, Louisiana",9185,298,6282,251,319,79,1534,184,2724,210,1098,139,465,85,142,73,2903,300,424,84,1435,194,924,192,118,49,2,4,0,23
0500000US22059,"LaSalle Parish, Louisiana",5018,235,3765,285,62,43,1177,214,1481,218,866,191,129,52,50,51,1253,250,156,89,485,160,532,165,64,66,16,26,0,19
0500000US23015,"Lincoln County, Maine",15372,381,12000,368,253,85,3392,329,5442,322,2175,194,590,123,148,56,3372,301,460,145,1826,267,900,181,159,83,22,23,5,7
0500000US23021,"Piscataquis County, Maine",7357,213,5561,195,237,63,1695,162,2501,186,865,118,211,66,52,23,1796,205,342,97,1083,160,337,86,31,21,3,4,0,16
0500000US23029,"Washington County, Maine",13806,246,10552,249,474,92,3369,198,4756,187,1491,100,341,50,121,45,3254,210,745,92,1614,170,774,125,110,38,4,6,7,6
0500000US23023,"Sagadahoc County, Maine",15833,281,11987,399,294,99,3648,342,5353,381,2044,227,462,118,186,77,3846,396,686,264,1719,280,1177,247,167,70,43,37,54,57
0500000US23011,"Kennebec County, Maine",51542,695,36443,665,890,165,9880,648,17293,620,5840,406,1856,246,684,174,15099,662,3262,350,7784,611,3276,398,577,124,167,120,33,37
0500000US23009,"Hancock County, Maine",23579,459,17773,399,390,114,5092,300,8053,361,3060,273,877,158,301,99,5806,446,1039,182,2893,360,1507,234,313,75,38,33,16,15
0500000US24039,"Somerset County, Maryland",8383,390,5446,260,276,90,1593,203,2054,231,967,160,406,123,150,77,2937,304,713,201,1541,321,592,155,68,57,23,31,0,22
0500000US24001,"Allegany County, Maryland",27837,467,19102,468,811,185,5528,362,7654,392,3344,317,1258,186,507,120,8735,417,1958,272,4219,363,1813,275,573,165,120,93,52,56
0500000US24033,"Prince George's County, Maryland",308849,1219,191562,1643,5441,455,55257,1364,72832,1400,37772,1091,14021,653,6239,412,117287,1448,21470,932,56754,1325,29616,1108,6467,516,1866,269,1114,235
0500000US24021,"Frederick County, Maryland",91405,596,68379,901,1137,205,13114,597,30026,888,15990,832,5581,399,2531,251,23026,868,2662,304,9880,676,7838,628,2029,280,381,107,236,103
0500000US24029,"Kent County, Maryland",7910,255,5478,274,291,98,1325,172,2417,248,908,178,349,92,188,86,2432,264,656,173,1084,191,463,126,172,76,50,33,7,11
0500000US25027,"Worcester County, Massachusetts",307294,1353,199681,1754,4999,391,49403,1441,92706,1693,36146,952,11713,665,4714,471,107613,1562,23422,1168,53476,1364,24851,1084,4704,537,777,187,383,154
0500000US26033,"Chippewa County, Michigan",14046,315,9721,321,326,82,3065,235,4331,290,1426,135,386,75,187,61,4325,367,906,177,1983,309,1018,210,253,94,127,69,38,34
0500000US26125,"Oakland County, Michigan",501260,1812,354845,2284,7373,481,90449,1708,166419,1870,63408,1321,20010,831,7186,489,146415,1946,19922,1073,73492,1644,43116,1391,7962,507,1432,286,491,143
0500000US26121,"Muskegon County, Michigan",65619,618,48916,723,1449,227,13902,623,21029,579,8876,473,2600,299,1060,207,16703,691,3673,335,8578,507,3647,328,548,164,145,71,112,51
0500000US26087,"Lapeer County, Michigan",33320,333,27831,411,717,148,5677,301,12050,538,5989,379,2371,252,1027,169,5489,328,946,146,2492,277,1475,206,482,105,53,24,41,35
0500000US26151,"Sanilac County, Michigan",17179,288,13708,263,568,85,3865,210,5694,265,2380,164,840,101,361,76,3471,238,481,88,1773,200,950,125,237,65,24,14,6,6
0500000US26131,"Ontonagon County, Michigan",2876,110,2535,106,107,28,791,75,1092,73,441,62,74,22,30,15,341,59,89,32,184,48,60,23,8,7,0,14,0,14
0500000US26001,"Alcona County, Michigan",5008,167,4398,141,125,29,1487,115,1992,118,604,65,147,35,43,20,610,77,75,28,342,63,170,48,15,9,8,7,0,16
0500000US26079,"Kalkaska County, Michigan",7139,199,5764,222,175,44,1523,128,2534,165,981,117,307,80,244,93,1375,176,182,64,605,118,452,105,106,47,27,23,3,4
0500000US26065,"Ingham County, Michigan",112200,851,65324,870,1735,237,20043,685,29548,788,10069,501,2805,272,1124,165,46876,991,8234,538,23036,950,12294,573,2451,311,698,155,163,80
0500000US26129,"Ogemaw County, Michigan",9296,230,7604,234,299,80,2207,195,3161,169,1344,134,418,59,175,48,1692,196,303,83,828,131,421,80,108,66,10,8,22,25
0500000US26165,"Wexford County, Michigan",13053,264,9968,280,326,75,2739,204,4625,236,1601,159,437,93,240,61,3085,283,503,115,1685,210,748,145,121,43,21,26,7,6
0500000US26043,"Dickinson County, Michigan",11087,289,8618,303,236,77,2631,268,3856,251,1235,163,436,121,224,99,2469,279,564,160,1388,245,433,129,55,49,8,12,21,28
0500000US26109,"Menominee County, Michigan",10665,229,8364,210,252,71,2592,217,3645,223,1348,155,388,72,139,44,2301,195,585,120,1093,156,477,112,92,42,53,35,1,2
0500000US26113,"Missaukee County, Michigan",6027,166,4905,153,117,33,1371,111,2229,125,816,78,242,50,130,32,1122,111,105,31,485,73,428,78,90,30,6,6,8,7
0500000US26159,"Van Buren County, Michigan",29013,549,22415,487,673,136,5626,405,9857,404,3981,311,1616,195,662,137,6598,483,974,158,3134,326,1875,276,485,150,92,75,38,30
0500000US26015,"Barry County, Michigan",23840,421,19624,517,432,127,4379,390,8765,495,3804,328,1523,225,721,146,4216,434,401,135,1840,303,1515,333,413,133,38,24,9,13
0500000US26019,"Benzie County, Michigan",6733,231,6037,225,154,38,1654,157,2716,161,1068,130,285,66,160,57,696,94,91,34,370,65,174,49,30,21,10,10,21,30
0500000US26153,"Schoolcraft County, Michigan",3351,131,2760,123,88,37,828,101,1360,107,380,56,73,25,31,17,591,118,179,58,262,74,138,60,12,10,0,14,0,14
0500000US26055,"Grand Traverse County, Michigan",37134,538,28329,589,417,115,7761,512,12889,559,5086,394,1550,260,626,169,8805,636,1488,249,4046,445,2796,408,410,143,54,45,11,13
0500000US26049,"Genesee County, Michigan",167889,1193,116693,1313,4609,386,36512,1021,48436,976,18536,781,5994,396,2606,351,51196,1159,10203,612,26275,1028,12172,795,1908,324,476,169,162,78
0500000US26093,"Livingston County, Michigan",71180,496,60662,611,1047,141,12230,485,27324,667,12896,449,4947,378,2218,243,10518,536,1284,225,4564,429,3947,448,520,133,113,61,90,44
0500000US26101,"Manistee County, Michigan",9591,258,7910,224,291,74,2451,163,3462,213,1176,124,398,77,132,38,1681,196,400,112,841,141,355,76,74,36,3,4,8,13
0500000US26051,"Gladwin County, Michigan",10999,249,9292,238,498,82,3032,190,3908,200,1338,111,348,62,168,50,1707,185,360,80,902,108,340,82,91,44,11,10,3,4
0500000US05075,"Lawrence County, Arkansas",6531,189,4359,178,98,47,1010,132,1903,181,813,126,381,109,154,56,2172,181,282,83,966,135,746,145,157,59,12,14,9,13
0500000US05029,"Conway County, Arkansas",8475,242,5786,324,211,91,1533,221,2297,247,1158,188,457,93,130,52,2689,314,383,129,1140,231,853,208,251,82,56,46,6,9
0500000US05001,"Arkansas County, Arkansas",7682,248,4894,226,195,88,1224,162,2357,178,811,140,283,88,24,22,2788,253,596,155,1446,209,585,169,137,60,24,20,0,19
0500000US05085,"Lonoke County, Arkansas",26868,397,18506,608,364,116,3918,430,8990,510,3684,366,1205,199,345,120,8362,498,757,198,3911,443,2645,412,838,222,185,96,26,26
0500000US06047,"Merced County, California",79606,596,41378,881,1418,224,9104,587,15531,732,10043,602,3410,377,1872,344,38228,911,4383,432,13446,704,13128,807,4904,479,1583,268,784,240
0500000US06049,"Modoc County, California",3660,173,2803,180,103,76,958,171,965,151,541,126,116,55,120,54,857,145,43,37,418,101,267,82,63,59,56,42,10,14
0500000US06027,"Inyo County, California",8083,212,5110,242,122,50,1239,174,2051,179,1183,166,314,78,201,67,2973,221,430,149,1553,206,699,148,182,91,80,68,29,34
0500000US06099,"Stanislaus County, California",172682,777,99079,1461,2921,359,20806,916,41577,1404,21228,1026,8594,768,3953,436,73603,1560,8179,623,28462,1147,24583,1033,8822,822,2709,391,848,277
0500000US06103,"Tehama County, California",24025,435,15575,529,603,162,3719,415,6049,482,3428,333,1413,254,363,107,8450,529,1199,270,3649,428,2471,355,904,244,157,87,70,59
